feature_group1,feature_group2,feature_group3,feature_group4,target
1657.350981,2649.205088,4,1900,0
2149.727919,2257.191826,4,213,0
1543.657916,2223.300057,5,2137,0
1618.535156,2507.036518,6,3515,0
1845.450686,2575.107011,5,2614,0
2102.12817,3470.000709,4,3058,0
1390.704249,1898.716442,5,1557,0
1417.12968,2124.563295,5,2361,0
2076.149047,2835.862041,3,1560,0
1376.604892,1528.85589,5,154,0
2051.976751,2717.500342,4,1548,0
1457.693728,2467.127276,6,3254,0
4123.061189,4929.649664,2,1533,0
1671.686587,2619.326561,5,2834,0
1721.052253,2299.942307,5,2111,0
1643.449978,2396.06286,3,706,0
1111.953761,1330.231682,6,844,0
1346.233209,1286.307264,5,-217,0
1546.577068,2180.043518,5,2062,0
2162.499983,3201.096312,3,1130,0
2164.355407,3397.237915,3,2294,0
1746.661157,2382.365733,4,1638,0
1175.961027,2015.19303,6,1980,0
2571.294106,3414.400011,3,1602,0
2862.082096,4677.164742,3,3573,0
2092.656489,1875.611501,3,-965,0
1355.084286,1685.658797,6,1127,0
1352.859457,1974.644569,5,1691,0
1620.634414,2558.875176,5,2564,0
1501.072398,1955.545599,5,1535,0
3500.558428,5672.299998,2,2934,0
1102.615131,1475.128726,6,1158,0
1211.753076,1196.846641,6,145,0
1710.924881,2791.68399,4,1844,0
1974.175142,2822.088964,3,1190,0
1851.174351,3106.816201,5,3655,0
1754.198843,2210.286468,4,788,0
1703.654895,2141.213866,4,280,0
1816.325326,2377.018568,4,1483,0
2795.801392,1895.152985,2,-1002,0
1213.665155,1617.312744,7,1857,0
1635.500076,2545.856302,4,1315,0
2044.525569,1692.335963,4,-1623,0
2064.663346,2759.637265,4,2062,0
1259.069257,1617.835106,6,1612,0
1432.24598,1012.925301,6,-1606,0
1560.527671,922.1924084,5,-1948,0
1687.293991,1791.583181,5,1036,0
1451.491475,2342.784189,5,2461,0
1201.288287,1585.090372,6,1212,0
1993.865385,1800.196759,4,-309,0
1559.505008,2346.606112,4,1139,0
1676.754377,2275.121633,4,1189,0
2296.540018,4768.724968,2,1423,0
1513.229781,2345.566859,6,3133,0
1461.512797,2027.418933,5,1578,0
1868.548646,2952.951517,4,2523,0
2464.725627,4166.855487,3,2928,0
2196.781961,2864.942453,4,2097,0
2992.072589,4187.47825,2,1341,0
1363.003329,2040.985678,7,2952,0
1803.926166,2335.042548,4,1578,0
1693.512609,2571.655949,4,1985,0
1466.707175,1348.852109,5,-168,0
1763.094881,1416.346352,4,-893,0
1223.83039,1624.148796,6,1272,0
1489.606803,2035.582404,4,393,0
1430.647233,1641.133909,6,1482,0
1381.450547,1622.638637,5,824,0
1736.61418,2338.213721,5,2224,0
1270.825673,1167.455079,6,178,0
1465.45422,2167.802614,5,1932,0
2060.394831,2807.478107,5,3038,0
1642.056509,2332.036988,5,2284,0
1301.898824,2056.819982,6,2494,0
2072.639042,3601.954617,4,3005,0
1942.686215,3144.155438,3,1543,0
1375.202216,2336.758759,6,3042,0
1177.764139,1807.928289,6,2244,0
1620.938,2358.927089,4,1438,0
2468.516926,3593.571974,3,2356,0
1625.481437,2625.594393,4,1585,0
1278.48481,1374.107284,5,265,0
1479.42537,1966.597926,5,1440,0
2454.886054,4088.116846,4,4071,0
1752.300102,1684.469208,4,-801,0
1510.599667,1553.507024,5,339,0
1759.090034,2072.897193,4,750,0
2166.714322,3027.50466,4,2230,0
2206.461226,1419.490585,4,-1930,0
1357.055355,2096.070581,6,2788,0
2447.030174,2907.183708,1,-1542,0
11292.73411,4039.917035,0,-4004,0
1045.176211,1018.173945,3,-1252,0
4922.5744,2991.381468,1,-2170,0
1461.255805,1537.584901,4,-55,0
1894.169047,2944.315991,4,2303,0
1457.070352,1668.573624,5,514,0
1165.516844,1907.726326,6,2200,0
1970.244512,1686.359921,4,-325,0
3716.174445,7986.928658,2,4520,0
1719.663036,2096.082886,4,730,0
1802.638852,2804.361128,4,2157,0
1482.038624,1584.135393,4,-245,0
1420.696789,2125.398418,5,2141,0
1507.149074,2128.824537,4,1066,0
1327.549975,2231.849465,5,2039,0
1787.458054,2183.975517,4,691,0
2224.943679,3659.846588,4,3528,0
1960.242168,2866.056413,4,2177,0
1602.321635,2646.751609,5,2892,0
1421.754518,2027.856577,5,1642,0
11264.0593,9060.531101,0,-3294,0
1861.372571,2117.00949,4,929,0
2568.770447,3149.414231,3,1371,0
1577.335548,2332.307933,6,2844,0
1431.786831,2133.434131,4,1242,0
2311.131406,3669.134021,3,2506,0
1576.988098,2012.992968,6,2154,0
1534.472753,2091.133878,4,426,0
1985.71272,2973.894439,4,2489,0
2015.434636,2953.916099,3,1492,0
1362.698078,2079.833716,6,2286,0
1489.516442,2147.877708,6,2707,0
1400.891447,1933.023666,6,2188,0
1323.110944,1405.329388,6,476,0
1184.079389,1979.425583,6,2750,0
1751.77262,2534.07228,4,1715,0
2715.901811,2421.068128,2,-530,0
2171.759477,3855.927358,4,3425,0
1318.563208,1753.525695,6,1675,0
1488.185246,2382.13024,5,2236,0
2154.795795,2011.293302,4,-116,0
1125.883077,2014.572064,5,2256,0
1463.139263,2442.563719,5,2470,0
1544.815017,1808.391875,5,845,0
1252.238545,1478.919477,6,944,0
1984.870347,2694.330724,4,2000,0
1651.537259,2196.938743,4,967,0
2248.11846,3704.632456,3,2226,0
2318.03545,3695.57995,3,2409,0
1339.994853,1063.612912,6,-973,0
1427.163341,1879.192742,6,2298,0
2000.160361,2977.196007,5,3301,0
1544.498787,2748.861001,4,1899,0
1981.215932,2678.161546,4,1715,0
2029.270248,2750.615754,4,2025,0
1510.916957,2685.059054,4,2031,0
1547.279963,2254.305807,5,1464,0
1463.908075,2324.821316,5,2316,0
1826.517418,2715.426048,5,3017,0
2430.040893,3348.036697,3,1774,0
1456.1601,1347.804796,6,-288,0
1796.699918,2791.56763,5,3023,0
1489.856824,2286.135551,6,2934,0
1186.406707,1415.256894,6,525,0
1320.692662,827.1671755,6,-1774,0
1946.899119,2698.443488,4,1899,0
1409.484917,1789.87865,5,864,0
2052.443142,3123.373783,4,2539,0
2984.433255,5251.003207,2,2492,0
1758.514641,2636.375682,5,2660,0
1654.479655,2278.393447,4,1292,0
3328.141232,3776.220044,2,425,0
1877.513314,2233.999613,4,1428,0
1825.27902,3475.945508,3,2069,0
2344.364897,3884.536051,4,3532,0
1432.773096,2186.769207,5,2131,0
1534.388989,2467.992875,6,3377,0
2024.916373,2828.797343,4,2304,0
1682.715967,2841.800012,5,3213,0
2218.169532,4121.277498,3,2335,0
1669.081531,2758.540523,4,1797,0
2138.745308,2169.473895,3,-649,0
2720.06455,4654.847764,3,3458,0
1729.42753,2747.430943,4,2118,0
3880.734376,9115.213394,1,2982,0
3364.51046,4909.698434,2,2134,0
1571.684427,8314.860567,1,2291,0
1952.182823,1447.330697,4,-1468,0
2032.742801,1979.921842,4,-41,0
1492.632074,2359.736233,5,2277,0
2380.040852,3938.206692,3,2872,0
1585.433884,2072.201024,5,1248,0
1843.165596,2147.452887,4,663,0
2109.910329,1831.406691,4,-284,0
2092.683077,1640.226382,4,-779,0
2109.883284,2392.204688,3,423,0
1947.381806,1944.919145,4,-135,0
1820.987973,2177.986909,3,-173,0
2090.998314,2771.374827,4,1388,0
1902.544561,2589.624349,3,754,0
1501.353642,1468.403929,5,-390,0
1610.278102,2329.704599,5,2166,0
1083.298814,1437.055781,6,1048,0
1928.913175,2475.596179,4,1267,0
2165.467491,3240.440914,4,2851,0
1901.585818,2831.370236,4,1853,0
1568.21152,2087.96294,5,1695,0
1885.75389,1863.757197,4,-220,0
1830.04099,1756.452404,5,438,0
1674.1635,2154.622661,4,995,0
2060.310036,3151.547635,4,2699,0
1364.867804,2609.20678,4,2071,0
1996.946233,2753.587209,5,2868,0
3135.58696,4676.349723,2,1937,0
1594.874138,1377.300252,5,-446,0
1706.879363,2302.725501,4,888,0
1414.565562,1867.501385,5,1510,0
1596.646162,1713.898571,5,514,0
1620.129564,2795.444399,5,2935,0
1816.555821,2971.720187,4,2431,0
1557.529999,2573.97335,4,2017,0
972.3318319,1723.732042,6,1626,0
1887.202573,2960.942716,4,2326,0
1657.628632,1863.303162,4,516,0
2712.326804,4260.967944,3,3268,0
2683.751663,4182.646959,3,3126,0
1470.913181,1911.526694,5,1446,0
1315.39036,1558.606388,6,869,0
1490.204436,2507.244908,5,2770,0
2071.499591,2618.480289,3,160,0
2240.126027,3373.904549,4,3045,0
1298.540135,1756.863427,7,2148,0
2306.258843,3240.357288,3,1752,0
1582.928811,2195.178289,4,841,0
1863.996586,1609.43805,4,-577,0
2880.558253,3342.974376,2,808,0
1783.385162,3440.275613,4,2927,0
2067.76387,2972.438987,4,2638,0
1610.196664,2495.091808,5,2236,0
2671.790921,4587.233747,2,1630,0
1739.107345,2964.774638,4,2411,0
1668.468838,2237.089515,5,1853,0
2035.50745,2875.882262,4,2161,0
1598.06852,2146.958479,5,2121,0
1441.051145,1958.421515,5,1280,0
1982.750168,3357.187805,5,3651,0
1788.569768,2770.962728,4,2153,0
1403.106912,2341.564252,5,2482,0
2791.764505,3395.71257,3,1764,0
2887.048821,2887.268299,2,-31,0
2030.051829,2190.858569,3,-8,0
1870.169269,1709.773505,4,221,0
2127.977299,3085.661208,4,2518,0
1181.305542,1396.738815,6,896,0
1572.743132,2193.486504,5,1267,0
849.9505392,585.3498661,4,-1416,0
2123.721143,1248.449697,4,-2093,0
1223.082577,1899.842746,6,2244,0
1130.797514,810.2055416,6,-1014,0
1842.631168,1199.171763,4,-1319,0
1620.468091,2657.35783,5,2745,0
2045.470746,2542.737175,4,1482,0
1728.673114,2529.791974,5,2719,0
1548.456862,1316.94473,5,-567,0
2123.460657,2019.981364,3,-566,0
1351.762856,1792.506027,6,1697,0
1513.458562,2255.877713,6,2836,0
1076.544872,1241.132205,6,-613,0
1692.791069,1908.956632,4,224,0
2330.606976,4503.998447,3,3480,0
1466.116986,2293.993016,5,1998,0
1312.366809,1666.122459,5,710,0
2061.804773,3493.553055,4,3274,0
2520.08084,3822.178223,3,2384,0
1515.226018,2002.267926,5,1779,0
2385.553419,2491.089318,3,428,0
1180.045197,1638.971701,7,2135,0
1422.978806,1727.6447,5,258,0
2065.867007,2830.619826,3,583,0
1825.399556,2702.220783,5,3084,0
1241.189761,1014.797087,6,-869,0
1151.356728,1149.581167,6,-56,0
2331.438359,3257.178744,3,1651,0
1525.021753,2254.293016,4,1495,0
1188.937847,1367.70826,5,354,0
1760.740667,2529.916001,5,2546,0
1938.985514,3105.033837,4,2421,0
1438.846542,2399.625318,6,3077,0
1558.895093,1993.942582,5,1675,0
2360.379003,3624.48288,3,2265,0
1865.930105,3134.544631,4,2850,0
2194.396042,2470.386865,3,114,0
1572.064,1589.136555,4,-380,0
1527.637106,2481.800171,5,2474,0
1934.908511,3136.73773,4,2772,0
2267.542862,3947.349271,3,2901,0
1278.768637,1975.38029,6,2383,0
2379.52382,3543.797299,4,3034,0
1475.730438,2008.496203,6,2255,0
1841.527781,2015.652182,4,603,0
1030.295792,1532.66855,8,2248,0
1395.08876,1855.671221,7,2532,0
2368.159789,3345.320463,3,1924,0
2486.553743,3800.206496,3,1948,0
1602.890795,1855.203644,5,1252,0
1708.191215,1629.857649,5,237,0
1498.545715,1843.174696,6,1457,0
1727.181447,2241.781887,4,1011,0
2690.406784,3439.340525,2,771,0
1270.206688,2062.324124,5,1970,0
2476.504709,4069.437267,3,2869,0
1509.051685,1412.813459,5,279,0
2040.133965,3258.178897,4,3043,0
1768.467532,2363.816543,5,2291,0
1463.616366,2326.630881,5,1973,0
1413.819654,1994.381015,6,2035,0
2556.839302,3662.755944,3,2621,0
2654.681946,3741.798968,3,2542,0
2407.320764,3770.635301,3,2569,0
1757.411119,1991.594908,4,157,0
2036.903093,2888.237188,4,2601,0
1759.55041,2479.796091,4,1667,0
1503.775783,1898.551075,6,1226,0
2233.745874,3634.721345,4,3356,0
1694.937696,2204.708262,6,2214,0
2393.031882,4071.302641,3,2730,0
1414.767397,1524.889443,5,1097,0
2326.987051,2083.180758,3,-345,0
2012.717112,2394.62987,4,1027,0
1674.194916,1822.12329,5,539,0
2363.872524,2354.538271,3,-21,0
1723.772361,1851.650386,4,-85,0
2670.918264,2841.8957,3,-1,0
1963.9956,2896.212999,4,2328,0
2394.04047,3747.10362,2,1160,0
1747.407087,2263.020949,4,985,0
1991.308925,2920.41485,4,1705,0
2513.231062,3011.192886,2,-763,0
3869.946393,5247.252204,2,2163,0
1918.814241,2531.346151,3,590,0
1966.512761,2936.507921,4,2328,0
1653.924142,2201.306188,4,1116,0
1258.49651,1378.563701,7,1001,0
1692.498985,2607.163602,5,2943,0
1558.686369,2139.337221,5,1898,0
2049.223732,2576.331843,3,931,0
1307.189242,1458.316865,6,1063,0
2448.710476,2374.207237,3,103,0
1516.551542,1259.780568,5,-1139,0
1874.018605,2324.556132,3,767,0
1141.584102,1179.408035,5,-414,0
1510.625012,1901.86937,5,1505,0
1331.032854,2276.31315,5,2471,0
1864.190571,2632.458619,4,1752,0
1976.569689,2756.504833,3,988,0
1890.784959,2727.659487,4,1942,0
1306.62546,1681.714062,5,1038,0
1557.565695,1403.076238,4,-1086,0
1657.047902,1297.503266,5,-700,0
2045.384504,2491.744649,4,1387,0
1240.628499,1565.731375,6,1191,0
1353.554284,935.7848984,6,-2418,0
1407.029685,2048.197554,5,1882,0
1649.893058,1618.36778,4,-335,0
1309.053504,1736.151447,6,1651,0
2602.107414,3726.294177,3,2420,0
1642.843447,2209.347451,5,1920,0
1556.835489,1261.812203,5,-1242,0
1897.049793,1881.400313,4,-146,0
1828.566423,2928.316426,5,3195,0
1120.862527,914.3768619,6,-313,0
1226.037452,1924.953182,7,2682,0
1310.78243,1682.695987,5,1181,0
2289.408685,3610.842138,4,3493,0
1946.24576,2888.742982,5,3467,0
2364.858744,3710.842872,3,1920,0
1749.862868,2561.395075,4,1986,0
1378.634996,1185.818464,5,-664,0
1395.57224,2202.537441,4,1074,0
1543.022941,1158.012492,5,-757,0
1631.81962,2340.469758,5,2292,0
1270.991136,1772.106487,5,1264,0
2715.845992,3419.956517,3,2033,0
2053.752207,2877.424307,3,1100,0
2176.473878,3410.011062,4,3080,0
2267.284651,3157.410599,3,1803,0
1535.467227,1501.655047,5,106,0
1675.170499,2474.238578,4,1397,0
1086.518188,1573.92345,6,1460,0
2549.877593,4207.783448,3,2888,0
2244.713636,3013.253179,4,2641,0
1557.804564,1326.663005,5,-287,0
1492.707576,1788.20432,5,1400,0
983.1068325,1303.743386,7,1436,0
2400.057973,2355.718637,2,-1913,0
1777.360744,2712.766717,5,2797,0
2611.944086,3250.508281,3,1602,0
1071.532561,1618.677221,6,1267,0
1774.98362,3031.55821,4,2701,0
1304.084377,1567.260774,6,1538,0
1801.495657,1873.966257,4,284,0
2024.822573,2818.244483,5,3013,0
1725.349071,2508.070662,5,2606,0
1926.444653,2614.565142,4,1118,0
1623.961581,2312.53369,6,2971,0
1361.024713,1624.78841,6,1278,0
1596.347442,1720.106745,5,652,0
1545.771601,1810.025647,6,1421,0
1653.689603,2470.674913,5,2536,0
1410.954927,1216.931054,5,-582,0
2049.398923,3007.672811,4,2678,0
1724.517273,2029.013976,4,553,0
1324.597566,1676.661781,5,896,0
2717.964792,4357.234829,3,3155,0
1369.45089,1151.452245,4,-1362,0
2159.095571,4115.509733,3,3069,0
1836.016968,2795.995007,5,3446,0
1234.742241,1059.646824,6,-838,0
1820.004627,2685.771204,4,2141,0
1530.549564,2330.960582,6,3051,0
1527.711596,2480.642113,5,2602,0
1864.465543,1705.840758,4,-267,0
1610.094009,2535.398667,5,2851,0
1751.963829,2633.028872,5,3000,0
1297.480939,1548.838568,6,891,0
1827.377727,1564.394571,4,-733,0
1549.938704,2223.709432,5,2116,0
1659.823328,2303.190482,4,976,0
1696.935358,2091.165637,5,1552,0
1577.482065,1981.547472,4,575,0
2166.091157,3689.562945,4,3343,0
2069.886707,2536.871326,4,1484,0
1204.547775,1612.086514,6,1455,0
2044.49375,2185.763584,3,2,0
2620.880592,4560.993249,3,3335,0
1446.371199,2073.831123,6,2306,0
1766.500217,1928.264079,4,98,0
1786.952267,1844.230403,3,-167,0
1793.173241,2911.184586,6,4044,0
2144.726475,2525.342792,3,701,0
4878.777741,8861.283682,1,2894,0
1819.285042,2756.655826,5,2989,0
3318.551451,5489.238374,2,2747,0
1425.440958,1149.547045,5,-673,0
2250.475226,2315.732539,3,669,0
1682.197969,2004.896836,5,1626,0
1914.671531,2856.503616,4,2190,0
2037.395952,2640.742447,3,1058,0
1190.213776,1495.870223,6,912,0
1769.212861,2530.017523,5,2597,0
1571.542428,2128.41318,4,1342,0
1345.708346,1135.569528,5,-766,0
2260.231692,1949.828363,3,-838,0
1691.20309,1625.223397,4,-355,0
1459.739884,1948.277455,5,1700,0
1576.16482,2600.575555,5,2870,0
1987.85319,2974.304809,4,2646,0
1264.479557,2020.099537,5,1349,0
1477.201101,2100.764638,6,2399,0
1941.457504,1836.732955,4,-879,0
2248.276506,3258.483205,4,3036,0
1473.739894,2308.302897,5,2486,0
2091.75057,3266.818616,4,2732,0
1097.645216,1555.733332,8,2494,0
1376.847593,1861.165176,6,1769,0
2376.435181,2678.758138,3,408,0
1677.254832,1725.810719,4,112,0
2324.3179,2583.208706,3,618,0
2269.191776,3093.771651,3,1172,0
1320.29308,1107.109698,6,-398,0
1296.517576,1798.448681,5,1322,0
3004.321873,3661.771699,3,1350,0
1122.824481,1715.263358,7,2346,0
1351.32949,1731.337316,5,1160,0
1554.789443,2380.368223,6,3102,0
2042.398568,1749.291577,4,-538,0
1086.852463,1169.032462,6,209,0
1542.908681,923.9790783,6,-1147,0
2440.715618,2406.242849,3,-17,0
1578.22643,2102.754961,5,1865,0
884.0488033,800.208295,7,-325,0
1415.338946,2040.150565,5,1818,0
1420.256177,1951.592276,6,1984,0
1477.779016,2145.104161,5,1828,0
1408.209628,2417.270077,5,2517,0
1295.045847,1480.723313,6,835,0
1278.118819,1296.444415,5,6,0
2040.648606,3294.495271,4,2814,0
1964.167005,2871.978455,3,1131,0
1755.014662,2690.998617,4,1530,0
1708.889191,2408.247848,5,2615,0
1287.220988,1810.358171,6,1969,0
2365.028805,3225.547668,3,1816,0
2596.154765,3858.033086,3,2731,0
1758.425143,2372.593542,5,1875,0
2124.030407,3319.41428,3,2155,0
1860.123838,3212.56654,4,2740,0
3182.86602,5719.732955,2,3168,0
2077.977751,3477.738822,3,2114,0
1584.227924,2491.786188,5,2590,0
1975.95191,2981.048231,4,2372,0
1771.192825,2683.023898,5,2973,0
1232.566974,1077.108046,6,-747,0
1930.123007,2792.707617,4,2217,0
1827.687603,2043.276265,4,884,0
1739.651072,1574.502137,4,-150,0
2600.094322,3991.109231,3,2595,0
2046.961515,2957.240438,4,2477,0
1387.81805,1834.486033,6,2085,0
1775.749865,1602.497718,4,-481,0
1307.270414,1796.648409,4,763,0
1828.724809,3023.690215,4,2670,0
2396.708267,3771.917321,3,2434,0
1610.527738,1579.805176,4,-368,0
1534.250145,2162.718893,5,1702,0
1237.734083,1825.004166,7,2649,0
1145.667511,1409.96509,7,1266,0
1382.580781,1583.199802,6,765,0
1622.526364,2167.442767,4,805,0
1571.083439,1781.205203,5,1163,0
1828.643227,2755.394802,5,3132,0
1864.261498,3097.415312,4,2702,0
2233.562349,2951.98269,3,1361,0
1636.116217,4349.68534,2,835,0
2507.59214,4001.748834,3,2536,0
1067.651009,1111.677268,6,41,0
1711.177632,1809.456607,4,282,0
1428.360794,1491.662434,5,101,0
1882.434269,3641.958341,4,3598,0
1613.512158,1696.678672,5,1135,0
2150.212809,3371.62941,2,419,0
1158.491937,1523.755864,6,1518,0
966.1305687,1085.110132,7,568,0
1713.496042,2353.364789,5,2241,0
2320.283814,3382.45088,3,2310,0
1886.581454,2059.029159,4,311,0
2038.831696,1719.082115,4,-65,0
1656.770876,2412.726196,5,2252,0
2575.212031,3877.142512,3,2434,0
1516.297649,2376.101364,5,2314,0
1582.341771,2179.817408,5,1698,0
1759.787575,2548.407829,5,2405,0
1623.389927,2375.967407,5,1954,0
1776.359884,2047.388841,5,1233,0
1434.190078,2054.740672,5,2068,0
2502.285613,2443.037065,3,-225,0
4981.577942,6804.945348,1,-361,0
355.7407693,2251.043753,3,-637,0
3392.0454,32701.34345,0,3094,0
2357.296612,2344.348159,3,-641,0
1574.462127,2090.491568,6,2205,0
1499.128965,1263.35433,5,-477,0
1923.148628,1233.552196,4,92,0
1221.346361,1083.753054,6,1065,0
1405.246173,2175.464441,6,2653,0
1587.445569,2020.722129,5,1220,0
205.4781003,1560.905597,6,420,0
1737.130468,2343.385475,5,2439,0
359.2638797,857.8492702,4,-594,0
1601.73747,1847.513158,5,821,0
1680.233148,1724.037774,5,690,0
1156.047917,1102.945639,6,-308,0
1406.976386,2122.092093,6,2707,0
2123.909105,3382.797483,4,2977,0
1909.886033,2725.404928,4,1999,0
1775.533314,2585.670019,5,2582,0
1911.5654,2555.631479,4,1651,0
2229.231541,2795.307464,3,647,0
1540.433069,1767.32952,4,131,0
1652.798624,2567.963927,6,3407,0
1989.421943,3332.213823,3,1566,0
1972.897231,3322.324409,4,2977,0
1705.816256,1869.143537,4,746,0
1167.888342,1559.696676,6,1251,0
1749.94047,2252.054221,4,1117,0
1483.516096,1892.774222,5,1473,0
1795.733006,2027.987475,4,617,0
1569.824462,2426.737923,5,2455,0
2011.888723,2761.7773,4,1871,0
1347.528855,661.6711607,5,-1983,0
2134.086211,2292.668767,3,-82,0
1914.371348,1167.378131,3,-1783,0
1750.923614,2538.031352,5,2751,0
1845.650664,2565.10795,4,1653,0
1644.567506,1986.435601,4,973,0
1665.525256,1142.947871,4,-1206,0
1753.28104,2684.139964,5,2821,0
1624.614922,2201.341476,4,932,0
2081.001976,2541.466276,4,1514,0
1584.500919,2407.28924,5,2793,0
2176.847904,2830.906154,3,1352,0
1372.070224,1686.707533,6,1478,0
1400.98592,1540.977832,5,596,0
1427.775804,1985.691575,4,880,0
2389.1301,2406.646089,3,698,0
1442.629704,1957.986866,6,1898,0
1705.702422,1405.529067,4,-722,0
2341.289472,3818.317706,3,2712,0
1327.390693,1194.847928,5,-345,0
1793.273671,2075.875983,4,311,0
1617.686382,1976.312524,5,1173,0
1466.197358,1936.444725,5,1259,0
3153.863007,5384.166137,2,2689,0
1684.284336,2195.587363,4,871,0
2318.359288,2702.054362,3,416,0
1752.418626,2619.701399,6,3546,0
1596.454393,1075.989528,5,-1352,0
1421.243991,1756.044875,5,1151,0
1648.462316,1505.948385,5,308,0
1719.537315,2415.633353,3,112,0
1958.293584,2723.095415,4,2102,0
2364.615238,2736.636286,3,451,0
2624.53856,3557.368418,2,413,0
1774.996778,2148.665148,4,1338,0
1638.224918,2636.621184,6,3659,0
1384.059727,2041.17536,5,1565,0
1000.296344,1348.913089,8,1939,0
1926.3517,1729.528189,4,-59,0
1480.989651,2355.501471,5,2506,0
1896.048525,2409.163221,4,1396,0
1844.797889,2731.370108,4,2105,0
1648.152921,1360.830923,5,-545,0
2147.488175,2122.924481,4,685,0
1525.963909,1144.430314,5,-959,0
2265.320812,3085.090458,3,1675,0
1222.999751,1577.138253,7,1514,0
1345.246225,1144.938017,5,-509,0
1864.309292,2641.934481,5,2934,0
1506.838283,1299.496907,5,-267,0
1799.110854,1690.635048,4,-516,0
1385.728531,1381.585689,6,710,0
1092.550105,1356.212109,6,637,0
1255.155226,1319.846781,5,155,0
1764.789694,2591.689894,5,2961,0
3498.643209,5203.190827,2,2783,0
2564.985248,3095.356907,2,-114,0
1547.721175,1119.938115,5,-888,0
1195.332514,1480.627789,4,180,0
2039.087751,3306.146701,4,2723,0
1720.656508,2776.241695,5,3247,0
6498.939005,32077.70296,0,2531,0
1563.107407,2564.72224,4,381,0
2235.585933,3264.763697,3,2099,0
1637.561813,1745.805296,5,724,0
2164.882426,2183.188953,4,238,0
1301.018885,2461.965428,6,3257,0
2077.458387,3293.431374,3,1744,0
2000.769424,3051.336567,5,3523,0
1235.835597,1858.252714,7,2491,0
2181.764538,1836.608926,3,-1349,0
1804.185657,2670.459576,4,2216,0
2087.083123,1903.968877,3,-681,0
1778.953811,2462.727214,4,1057,0
2359.080608,1954.180603,3,-560,0
1790.726418,2990.692257,4,2366,0
1485.136794,2157.064117,6,2809,0
2391.588355,4162.970245,3,3108,0
1800.99612,1837.02116,4,-547,0
1455.056963,1981.480656,5,1547,0
2683.115013,4506.452396,3,3124,0
2148.03528,3723.473628,4,3309,0
1397.345083,1976.917189,6,2284,0
2190.462973,2207.13511,3,325,0
1555.861997,2515.75286,4,1883,0
1792.285272,2579.538632,4,2131,0
2366.62263,2238.84812,3,-204,0
1844.255278,2942.432312,4,1715,0
1638.330175,2061.123913,4,563,0
3170.53763,5187.074532,2,2691,0
1631.161781,2154.894313,4,572,0
1620.106286,1815.145973,5,717,0
1298.040877,1626.633365,6,1226,0
1522.907181,1183.010237,5,-973,0
1132.135399,1620.157923,7,2053,0
1382.582017,1931.899072,5,1455,0
1280.433986,2045.411749,6,2501,0
1735.528903,2431.874597,4,1163,0
1667.991809,2795.536545,5,3331,0
1438.520099,2005.418031,5,1805,0
1675.381496,2723.645325,6,3616,0
2154.202542,2173.885475,3,-349,0
1877.124584,2587.250549,4,1800,0
1639.7646,2245.474764,5,2175,0
3324.285686,3353.465973,2,-452,0
1228.183934,1472.207724,6,1184,0
1179.088572,1228.046344,6,481,0
2540.817272,3103.241371,3,1219,0
1294.523714,1041.301119,6,-570,0
1217.410454,1543.621797,6,1162,0
1403.474517,1751.225699,5,814,0
1502.109485,935.855867,6,-918,0
2462.595811,4078.154433,3,2957,0
1402.363923,1745.25435,6,1396,0
2421.720993,2851.385197,3,1225,0
1798.889219,2686.366122,5,2922,0
1946.884257,2444.99831,4,1046,0
1960.627076,2688.444514,4,1889,0
1601.790866,1482.356995,5,250,0
2335.432531,2355.353433,3,99,0
4283.262662,5692.352074,1,783,0
1525.349669,2108.551698,5,2048,0
1757.695445,2807.867466,5,3446,0
1115.345237,1762.248045,7,2406,0
1521.29082,1914.645013,4,314,0
2377.975965,3479.477639,3,2201,0
1634.483933,3106.687254,4,2458,0
1944.086869,2696.115343,5,3061,0
1357.081245,1851.910254,5,1173,0
1382.117814,1910.191713,6,2213,0
1503.218064,2112.248155,4,1190,0
1526.548411,2358.353153,5,2329,0
1479.925972,1921.230255,4,685,0
1368.943583,2081.15525,5,2019,0
1543.547291,1958.372675,4,809,0
1808.555569,1649.292218,4,-42,0
1235.234167,2094.624228,5,1581,0
1656.920056,1270.216285,4,-1365,0
1565.614481,2374.430769,6,2991,0
2651.627752,3054.891927,2,29,0
1384.251214,1511.152681,5,563,0
2332.624866,3087.68204,3,1678,0
2095.379548,3575.936894,4,3155,0
2228.234479,2737.877762,3,1283,0
2345.609757,3990.676933,3,2928,0
2024.742699,2102.77851,4,1103,0
1435.764081,1747.4583,5,796,0
2843.994067,3891.991519,2,480,0
1413.523298,1343.459254,7,234,0
1438.708404,2141.253371,6,2742,0
1977.642167,3211.25018,4,2622,0
1407.422086,1413.729913,5,259,0
2056.133408,3174.649744,4,2705,0
1557.017039,2444.863097,6,3220,0
1785.216942,2187.343973,4,1422,0
1443.700962,1941.100564,5,1384,0
1713.676159,2089.890212,4,662,0
1407.355178,1614.368727,6,945,0
2615.607657,1710.608974,3,-1667,0
1500.020319,1812.572045,6,1844,0
2062.341075,2368.861198,4,1471,0
1389.572666,1470.628272,6,965,0
1552.266489,797.6561794,6,-2271,0
1609.892402,1427.614107,4,-410,0
3056.506865,5011.069676,2,2571,0
1813.031027,2249.988684,5,2051,0
2013.379,3163.532446,4,2678,0
1605.757615,1945.907944,4,260,0
1720.017035,2192.64655,4,828,0
1417.274793,2212.491463,6,2821,0
